amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,spender_committee_designation,spender_committee_org_type,spender_committee_type,sub_id,transaction_id,two_year_transaction_period,unused_recipient_committee_id,source_company,source_committee,source_committee_id
A,ADD,,,,STELLA YVETTE,H8NM02156,HERRELL,,"HERRELL, STELLA YVETTE",H,HOUSE,02,NM,NEW MEXICO,,,011,Political Contributions,,"{'affiliated_committee_name': 'EXXON MOBIL CORPORATION', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00121368', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2020, 'cycles': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_activity': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_financial': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'designated_agent_city': 'WASHINGTON', 'designated_agent_first_name': 'PAM', 'designated_agent_last_name': 'FIELDING', 'designated_agent_middle_name': None, 'designated_agent_name': 'FIELDING, PAM', 'designated_agent_phone_number': '2029623955', 'designated_agent_prefix': None, 'designated_agent_state': 'DC', 'designated_agent_street1': '1220 19TH STREET, NW', 'designated_agent_street2': 'SUITE 300', 'designated_agent_suffix': None, 'designated_agent_title': 'ASSISTANT TREASURER', 'designated_agent_zip': '20036', 'designation': 'B', 'designation_full': 'Lobbyist/Registrant PAC', 'filing_frequency': 'M', 'first_f1_date': '1980-02-22', 'first_file_date': '1980-02-22', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2024-03-20', 'last_file_date': '2026-05-18', 'name': 'EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC)', 'organization_type': 'C', 'organization_type_full': 'Corporation', 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': 'PO BOX 57189', 'street_2': None, 'treasurer_name': 'CARTWRIGHT, VLADIMIR M', 'zip': '20037'}",C00121368,,,,,,,2500.0,2020-12-15,CONTRIBUTION TO FEDERAL CANDIDATE,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P2022,,CCM,CAMPAIGN COMMITTEE,PRIMARY,2022,1494300,F3X,202101299417693481,23,Contributions to Federal Candidates/Committees and Other Political Committees,4013020212139071151,2021-02-03T03:53:39.932000,,,,False,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202101299417693481,ALAMOGORDO,"{'affiliated_committee_name': 'REPUBLICANS INSPIRING SUCCESS & EMPOWERMENT PROJECT (RISE PROJECT)', 'candidate_ids': ['H8NM02156'], 'city': 'ALAMOGORDO', 'committee_id': 'C00655571', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2020, 'cycles': [2018, 2020, 2022, 2024, 2026], 'cycles_has_activity': [2018, 2020, 2022, 2024, 2026], 'cycles_has_financial': [2018, 2020, 2022, 2024, 2026], 'designated_agent_city': None, 'designated_agent_first_name': None, 'designated_agent_last_name': None, 'designated_agent_middle_name': None, 'designated_agent_name': None, 'designated_agent_phone_number': None, 'designated_agent_prefix': None, 'designated_agent_state': None, 'designated_agent_street1': None, 'designated_agent_street2': None, 'designated_agent_suffix': None, 'designated_agent_title': None, 'designated_agent_zip': None, 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2017-09-15', 'first_file_date': '2017-09-15', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2024-12-18', 'last_file_date': '2025-04-30', 'name': 'YVETTE4CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NM', 'state_full': 'New Mexico', 'street_1': '1111 10TH ST', 'street_2': '# 404', 'treasurer_name': 'GALASSINI, ROCKY', 'zip': '883106413'}",C00655571,YVETTE4CONGRESS,NM,88310,,YE,2020,SB,ITEMIZED DISBURSEMENTS,0.00,B,C,Q,4020320212140463988,D105549,2020,C00655571,EXXON MOBIL,,C00121368
A,ADD,,,,VICTORIA,H0IN05326,SPARTZ,,"SPARTZ, VICTORIA",H,HOUSE,05,IN,INDIANA,,,011,Political Contributions,,"{'affiliated_committee_name': 'EXXON MOBIL CORPORATION', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00121368', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2020, 'cycles': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_activity': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_financial': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'designated_agent_city': 'WASHINGTON', 'designated_agent_first_name': 'PAM', 'designated_agent_last_name': 'FIELDING', 'designated_agent_middle_name': None, 'designated_agent_name': 'FIELDING, PAM', 'designated_agent_phone_number': '2029623955', 'designated_agent_prefix': None, 'designated_agent_state': 'DC', 'designated_agent_street1': '1220 19TH STREET, NW', 'designated_agent_street2': 'SUITE 300', 'designated_agent_suffix': None, 'designated_agent_title': 'ASSISTANT TREASURER', 'designated_agent_zip': '20036', 'designation': 'B', 'designation_full': 'Lobbyist/Registrant PAC', 'filing_frequency': 'M', 'first_f1_date': '1980-02-22', 'first_file_date': '1980-02-22', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2024-03-20', 'last_file_date': '2026-05-18', 'name': 'EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC)', 'organization_type': 'C', 'organization_type_full': 'Corporation', 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': 'PO BOX 57189', 'street_2': None, 'treasurer_name': 'CARTWRIGHT, VLADIMIR M', 'zip': '20037'}",C00121368,,,,,,,1500.0,2020-12-15,CONTRIBUTION TO FEDERAL CANDIDATE,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,G2020,,CCM,CAMPAIGN COMMITTEE,GENERAL,2020,1494300,F3X,202101299417693481,23,Contributions to Federal Candidates/Committees and Other Political Committees,4013020212139071151,2021-02-03T03:53:39.932000,,,DEBT RETIREMENT,False,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202101299417693481,NOBLESVILLE,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0IN05326'], 'city': 'NOBLESVILLE', 'committee_id': 'C00737767', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2020, 'cycles': [2020, 2022, 2024, 2026], 'cycles_has_activity': [2020, 2022, 2024, 2026], 'cycles_has_financial': [2020, 2022, 2024, 2026], 'designated_agent_city': None, 'designated_agent_first_name': None, 'designated_agent_last_name': None, 'designated_agent_middle_name': None, 'designated_agent_name': None, 'designated_agent_phone_number': None, 'designated_agent_prefix': None, 'designated_agent_state': None, 'designated_agent_street1': None, 'designated_agent_street2': None, 'designated_agent_suffix': None, 'designated_agent_title': None, 'designated_agent_zip': None, 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2020-02-05', 'first_file_date': '2020-02-05', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2025-05-16', 'last_file_date': '2026-04-29', 'name': 'VICTORIA SPARTZ FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'IN', 'state_full': 'Indiana', 'street_1': 'PO BOX 505', 'street_2': None, 'treasurer_name': 'KILGORE, PAUL', 'zip': '46061'}",C00737767,VICTORIA SPARTZ FOR CONGRESS,IN,46061,,YE,2020,SB,ITEMIZED DISBURSEMENTS,0.00,B,C,Q,4020320212140463987,D105559,2020,C00737767,EXXON MOBIL,,C00121368
A,ADD,,,,ERNEST ANTHONY TONY,H0TX35015,GONZALES,,"GONZALES, ERNEST ANTHONY TONY",H,HOUSE,23,TX,TEXAS,,,011,Political Contributions,,"{'affiliated_committee_name': 'EXXON MOBIL CORPORATION', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00121368', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2020, 'cycles': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_activity': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_financial': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'designated_agent_city': 'WASHINGTON', 'designated_agent_first_name': 'PAM', 'designated_agent_last_name': 'FIELDING', 'designated_agent_middle_name': None, 'designated_agent_name': 'FIELDING, PAM', 'designated_agent_phone_number': '2029623955', 'designated_agent_prefix': None, 'designated_agent_state': 'DC', 'designated_agent_street1': '1220 19TH STREET, NW', 'designated_agent_street2': 'SUITE 300', 'designated_agent_suffix': None, 'designated_agent_title': 'ASSISTANT TREASURER', 'designated_agent_zip': '20036', 'designation': 'B', 'designation_full': 'Lobbyist/Registrant PAC', 'filing_frequency': 'M', 'first_f1_date': '1980-02-22', 'first_file_date': '1980-02-22', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2024-03-20', 'last_file_date': '2026-05-18', 'name': 'EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC)', 'organization_type': 'C', 'organization_type_full': 'Corporation', 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': 'PO BOX 57189', 'street_2': None, 'treasurer_name': 'CARTWRIGHT, VLADIMIR M', 'zip': '20037'}",C00121368,,,,,,,2500.0,2020-12-15,CONTRIBUTION TO FEDERAL CANDIDATE,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,G2020,,CCM,CAMPAIGN COMMITTEE,GENERAL,2020,1494300,F3X,202101299417693480,23,Contributions to Federal Candidates/Committees and Other Political Committees,4013020212139071151,2021-02-03T03:53:39.932000,,,DEBT RETIREMENT,False,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202101299417693480,SAN ANTONIO,"{'affiliated_committee_name': 'WAR VETERANS FUND', 'candidate_ids': ['H0TX35015'], 'city': 'SAN ANTONIO', 'committee_id': 'C00706614', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2020, 'cycles': [2020, 2022, 2024, 2026], 'cycles_has_activity': [2020, 2022, 2024, 2026], 'cycles_has_financial': [2020, 2022, 2024, 2026], 'designated_agent_city': None, 'designated_agent_first_name': None, 'designated_agent_last_name': None, 'designated_agent_middle_name': None, 'designated_agent_name': None, 'designated_agent_phone_number': None, 'designated_agent_prefix': None, 'designated_agent_state': None, 'designated_agent_street1': None, 'designated_agent_street2': None, 'designated_agent_suffix': None, 'designated_agent_title': None, 'designated_agent_zip': None, 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2019-05-15', 'first_file_date': '2019-05-15', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2026-05-01', 'last_file_date': '2026-05-01', 'name': 'TONY GONZALES FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'TX', 'state_full': 'Texas', 'street_1': '14439 NW MILITARY HWY', 'street_2': 'STE 108-488', 'treasurer_name': 'GONZALES, ANGEL', 'zip': '78231'}",C00706614,TONY GONZALES FOR CONGRESS,TX,78212,,YE,2020,SB,ITEMIZED DISBURSEMENTS,0.00,B,C,Q,4020320212140463986,D105548,2020,C00706614,EXXON MOBIL,,C00121368
A,ADD,,,,SCOTT MR.,H0FL15104,FRANKLIN,,"FRANKLIN, SCOTT MR.",H,HOUSE,15,FL,FLORIDA,,,011,Political Contributions,,"{'affiliated_committee_name': 'EXXON MOBIL CORPORATION', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00121368', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2020, 'cycles': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_activity': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_financial': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'designated_agent_city': 'WASHINGTON', 'designated_agent_first_name': 'PAM', 'designated_agent_last_name': 'FIELDING', 'designated_agent_middle_name': None, 'designated_agent_name': 'FIELDING, PAM', 'designated_agent_phone_number': '2029623955', 'designated_agent_prefix': None, 'designated_agent_state': 'DC', 'designated_agent_street1': '1220 19TH STREET, NW', 'designated_agent_street2': 'SUITE 300', 'designated_agent_suffix': None, 'designated_agent_title': 'ASSISTANT TREASURER', 'designated_agent_zip': '20036', 'designation': 'B', 'designation_full': 'Lobbyist/Registrant PAC', 'filing_frequency': 'M', 'first_f1_date': '1980-02-22', 'first_file_date': '1980-02-22', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2024-03-20', 'last_file_date': '2026-05-18', 'name': 'EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC)', 'organization_type': 'C', 'organization_type_full': 'Corporation', 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': 'PO BOX 57189', 'street_2': None, 'treasurer_name': 'CARTWRIGHT, VLADIMIR M', 'zip': '20037'}",C00121368,,,,,,,1500.0,2020-12-15,CONTRIBUTION TO FEDERAL CANDIDATE,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,G2020,,CCM,CAMPAIGN COMMITTEE,GENERAL,2020,1494300,F3X,202101299417693480,23,Contributions to Federal Candidates/Committees and Other Political Committees,4013020212139071151,2021-02-03T03:53:39.932000,,,DEBT RETIREMENT,False,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202101299417693480,LAKELAND,"{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0FL15104'], 'city': 'LAKELAND', 'committee_id': 'C00742247', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2020, 'cycles': [2020, 2022, 2024, 2026], 'cycles_has_activity': [2020, 2022, 2024, 2026], 'cycles_has_financial': [2020, 2022, 2024, 2026], 'designated_agent_city': None, 'designated_agent_first_name': None, 'designated_agent_last_name': None, 'designated_agent_middle_name': None, 'designated_agent_name': None, 'designated_agent_phone_number': None, 'designated_agent_prefix': None, 'designated_agent_state': None, 'designated_agent_street1': None, 'designated_agent_street2': None, 'designated_agent_suffix': None, 'designated_agent_title': None, 'designated_agent_zip': None, 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2020-03-16', 'first_file_date': '2020-03-16', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2026-05-26', 'last_file_date': '2026-05-26', 'name': 'SCOTT FRANKLIN FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'FL', 'state_full': 'Florida', 'street_1': 'P.O. BOX 2811', 'street_2': None, 'treasurer_name': 'CRATE, BRADLEY T. MR.', 'zip': '33806'}",C00742247,SCOTT FRANKLIN FOR CONGRESS,FL,33806,,YE,2020,SB,ITEMIZED DISBURSEMENTS,0.00,B,C,Q,4020320212140463985,D105546,2020,C00742247,EXXON MOBIL,,C00121368
A,ADD,,,,PETER MR.,H0MI03308,MEIJER,,"MEIJER, PETER MR.",H,HOUSE,03,MI,MICHIGAN,,,011,Political Contributions,,"{'affiliated_committee_name': 'EXXON MOBIL CORPORATION', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00121368', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2020, 'cycles': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_activity': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_financial': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'designated_agent_city': 'WASHINGTON', 'designated_agent_first_name': 'PAM', 'designated_agent_last_name': 'FIELDING', 'designated_agent_middle_name': None, 'designated_agent_name': 'FIELDING, PAM', 'designated_agent_phone_number': '2029623955', 'designated_agent_prefix': None, 'designated_agent_state': 'DC', 'designated_agent_street1': '1220 19TH STREET, NW', 'designated_agent_street2': 'SUITE 300', 'designated_agent_suffix': None, 'designated_agent_title': 'ASSISTANT TREASURER', 'designated_agent_zip': '20036', 'designation': 'B', 'designation_full': 'Lobbyist/Registrant PAC', 'filing_frequency': 'M', 'first_f1_date': '1980-02-22', 'first_file_date': '1980-02-22', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2024-03-20', 'last_file_date': '2026-05-18', 'name': 'EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC)', 'organization_type': 'C', 'organization_type_full': 'Corporation', 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': 'PO BOX 57189', 'street_2': None, 'treasurer_name': 'CARTWRIGHT, VLADIMIR M', 'zip': '20037'}",C00121368,,,,,,,1500.0,2020-12-15,CONTRIBUTION TO FEDERAL CANDIDATE,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,G2020,,CCM,CAMPAIGN COMMITTEE,GENERAL,2020,1494300,F3X,202101299417693480,23,Contributions to Federal Candidates/Committees and Other Political Committees,4013020212139071151,2021-02-03T03:53:39.932000,,,DEBT RETIREMENT,False,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202101299417693480,GRAND RAPIDS,"{'affiliated_committee_name': 'WESTERN MICHIGAN VICTORY FUND', 'candidate_ids': ['H0MI03308'], 'city': 'GRAND RAPIDS', 'committee_id': 'C00710962', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2020, 'cycles': [2020, 2022, 2024, 2026], 'cycles_has_activity': [2020, 2022, 2024, 2026], 'cycles_has_financial': [2020, 2022, 2024, 2026], 'designated_agent_city': None, 'designated_agent_first_name': None, 'designated_agent_last_name': None, 'designated_agent_middle_name': None, 'designated_agent_name': None, 'designated_agent_phone_number': None, 'designated_agent_prefix': None, 'designated_agent_state': None, 'designated_agent_street1': None, 'designated_agent_street2': None, 'designated_agent_suffix': None, 'designated_agent_title': None, 'designated_agent_zip': None, 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2019-07-03', 'first_file_date': '2019-07-03', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2022-02-25', 'last_file_date': '2026-04-15', 'name': 'PETER MEIJER FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'MI', 'state_full': 'Michigan', 'street_1': 'P.O. BOX 68554', 'street_2': None, 'treasurer_name': 'CRATE, BRADLEY T. MR.', 'zip': '49516'}",C00710962,PETER MEIJER FOR CONGRESS,MI,49516,,YE,2020,SB,ITEMIZED DISBURSEMENTS,0.00,B,C,Q,4020320212140463984,D105554,2020,C00710962,EXXON MOBIL,,C00121368
A,ADD,,,,TROY,H0TX22302,NEHLS,,"NEHLS, TROY",H,HOUSE,22,TX,TEXAS,,,011,Political Contributions,,"{'affiliated_committee_name': 'EXXON MOBIL CORPORATION', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00121368', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2020, 'cycles': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_activity': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_financial': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'designated_agent_city': 'WASHINGTON', 'designated_agent_first_name': 'PAM', 'designated_agent_last_name': 'FIELDING', 'designated_agent_middle_name': None, 'designated_agent_name': 'FIELDING, PAM', 'designated_agent_phone_number': '2029623955', 'designated_agent_prefix': None, 'designated_agent_state': 'DC', 'designated_agent_street1': '1220 19TH STREET, NW', 'designated_agent_street2': 'SUITE 300', 'designated_agent_suffix': None, 'designated_agent_title': 'ASSISTANT TREASURER', 'designated_agent_zip': '20036', 'designation': 'B', 'designation_full': 'Lobbyist/Registrant PAC', 'filing_frequency': 'M', 'first_f1_date': '1980-02-22', 'first_file_date': '1980-02-22', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2024-03-20', 'last_file_date': '2026-05-18', 'name': 'EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC)', 'organization_type': 'C', 'organization_type_full': 'Corporation', 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': 'PO BOX 57189', 'street_2': None, 'treasurer_name': 'CARTWRIGHT, VLADIMIR M', 'zip': '20037'}",C00121368,,,,,,,2500.0,2020-12-15,CONTRIBUTION TO FEDERAL CANDIDATE,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P2022,,CCM,CAMPAIGN COMMITTEE,PRIMARY,2022,1494300,F3X,202101299417693479,23,Contributions to Federal Candidates/Committees and Other Political Committees,4013020212139071151,2021-02-03T03:53:39.931000,,,,False,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202101299417693479,RICHMOND,"{'affiliated_committee_name': 'CRUZ 20 FOR 20 VICTORY FUND', 'candidate_ids': ['H0TX22302'], 'city': 'RICHMOND', 'committee_id': 'C00730150', 'committee_type': 'H', 'committee_type_full': 'House', 'cycle': 2020, 'cycles': [2020, 2022, 2024, 2026], 'cycles_has_activity': [2020, 2022, 2024, 2026], 'cycles_has_financial': [2020, 2022, 2024, 2026], 'designated_agent_city': 'DUBLIN', 'designated_agent_first_name': 'GEORGE', 'designated_agent_last_name': 'HUSTED', 'designated_agent_middle_name': None, 'designated_agent_name': 'HUSTED, GEORGE', 'designated_agent_phone_number': '2028668229', 'designated_agent_prefix': None, 'designated_agent_state': 'OH', 'designated_agent_street1': '75 S HIGH ST', 'designated_agent_street2': 'STE. 4', 'designated_agent_suffix': None, 'designated_agent_title': 'DEPUTY TREASURER', 'designated_agent_zip': '43017', 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2019-12-09', 'first_file_date': '2019-12-09', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2025-06-02', 'last_file_date': '2026-04-11', 'name': 'NEHLS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'TX', 'state_full': 'Texas', 'street_1': '1612 CRABB RIVER RD', 'street_2': None, 'treasurer_name': 'NORVELL, CHAD', 'zip': '77469'}",C00730150,NEHLS FOR CONGRESS,TX,77469,,YE,2020,SB,ITEMIZED DISBURSEMENTS,0.00,B,C,Q,4020320212140463983,D105556,2020,C00730150,EXXON MOBIL,,C00121368
